task_type,task_id,tool,time,precision,recall,f1
A,taskA_ooubfrt9m,with_tool,411,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,412,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,413,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,414,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,415,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,416,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,417,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,418,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,419,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,420,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,421,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,422,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,423,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,424,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,425,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,426,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,427,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,428,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,429,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,430,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,431,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,432,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,433,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,434,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,435,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,436,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,437,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,438,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,439,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,440,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,441,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,442,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,443,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,444,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,445,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,446,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,447,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,448,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,449,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,450,1.0,0.38,0.55
A,taskA_ooubfrt9m,with_tool,451,1.0,0.38,0.55
